00GL               20210204                                                                                   
0601GLC6Y       20210101001895100000005000 0600000104001357   
0601GLC6Y       20210101001900100000005000 0600000104001361   
0601GLC6Y       20210101001905100000005000 0600000104001365   
0601GLC6Y       20210101001910100000005000 0600000104001368   
0601GLC6Y       20210101001915100000005000 0600000104001373   
0601GLC6Y       20210101001920100000005000 0600000104001376   
0601GLC6Y       20210101001925100000005000 0600000104001380   
0601GLC6Y       20210101001930100000005000 0600000104001383   
0601GLC6Y       20210101001935100000005000 0600000104001387   
0601GLC6Y       20210101001940100000005000 0600000104001390   
0601GLC6Y       20210101001945100000005000 0600000104001394   
0601GLC6Y       20210101001950100000005000 0600000104001398   
0601GLC6Y       20210101001955100000005000 0600000104001401   
0601GLC6Y       20210101001960100000005000 0600000104001405   
0601GLC6Y       20210101001965100000005000 0600000104001409   
0601GLC6Y       20210101001970100000005000 0600000104001412   
0601GLC6Y       20210101001975100000005000 0600000104001415   
0601GLC6Y       20210101001980100000005000 0600000104001419   
0601GLC6Y       20210101001985100000005000 0600000104001423   
0601GLC6Y       20210101001990100000005000 0600000104001426   
0601GLC6Y       20210101001995100000005000 0600000104001430   
0601GLC6Y       20210101002000100000005000 0600000104001433   
0601GLC6Y       20210101002005100000005000 0600000104001437   
0601GLC6Y       20210101002010100000005000 0600000104001440   
0601GLC6Y       20210101002015100000005000 0600000104001443   
0601GLC6Y       20210101002020100000005000 0600000104001447   
0601GLC6Y       20210101002025100000005000 0600000104001451   
0601GLC6Y       20210101002030100000005000 0600000104001454   
0601GLC6Y       20210101002035100000005000 0600000104001457   
0601GLC6Y       20210101002040100000005000 0600000104001460   
0601GLC6Y       20210101002045100000005000 0600000104001464   
0601GLC6Y       20210101002050100000005000 0600000104001467   
0601GLC6Y       20210101002055100000005000 0600000104001471   
0601GLC6Y       20210101002060100000005000 0600000104001473   
0601GLC6Y       20210101002065100000005000 0600000104001477   
0601GLC6Y       20210101002070100000005000 0600000104001480   
0601GLC6Y       20210101002075100000005000 0600000104001484   
0601GLC6Y       20210101002080100000005000 0600000104001486   
0601GLC6Y       20210101002085100000005000 0600000104001489   
0601GLC6Y       20210101002090100000005000 0600000104001493   
0601GLC6Y       20210101002095100000005000 0600000104001496   
0601GLC6Y       20210101002100100000005000 0600000104001499   
0601GLC6Y       20210101002105100000005000 0600000104001503   
0601GLC6Y       20210101002110100000005000 0600000104001505   
0601GLC6Y       20210101002115100000005000 0600000104001508   
0601GLC6Y       20210101002120100000005000 0600000104001512   
0601GLC6Y       20210101002125100000005000 0600000104001515   
0601GLC6Y       20210101002130100000005000 0600000104001517   
0601GLC6Y       20210101002135100000005000 0600000104001521   
0601GLC6Y       20210101002140100000005000 0600000104001524   
0601GLC6Y       20210101002145100000005000 0600000104001527   
0601GLC6Y       20210101002150100000005000 0600000104001530   
0601GLC6Y       20210101002155100000005000 0600000104001533   
0601GLC6Y       20210101002160100000005000 0600000104001536   
0601GLC6Y       20210101002165100000005000 0600000104001540   
0601GLC6Y       20210101002170100000005000 0600000104001542   
0601GLC6Y       20210101002175100000005000 0600000104001545   
0601GLC6Y       20210101002180100000005000 0600000104001548   
0601GLC6Y       20210101002185100000005000 0600000104001551   
0601GLC6Y       20210101002190100000005000 0600000104001554   
0601GLC6Y       20210101002195100000005000 0600000104001557   
0601GLC6Y       20210101002200100000005000 0600000104001560   
0601GLC6Y       20210101002205100000005000 0600000104001563   
0601GLC6Y       20210101002210100000005000 0600000104001566   
0601GLC6Y       20210101002215100000005000 0600000104001569   
0601GLC6Y       20210101002220100000005000 0600000104001571   
0601GLC6Y       20210101002225100000005000 0600000104001574   
0601GLC6Y       20210101002230100000005000 0600000104001577   
0601GLC6Y       20210101002235100000005000 0600000104001580   
0601GLC6Y       20210101002240100000005000 0600000104001583   
0601GLC6Y       20210101002245100000005000 0600000104001586   
0601GLC6Y       20210101002250100000005000 0600000104001588   
0601GLC6Y       20210101002255100000005000 0600000104001591   
0601GLC6Y       20210101002260100000005000 0600000104001594   
0601GLC6Y       20210101002265100000005000 0600000104001597   
0601GLC6Y       20210101002270100000005000 0600000104001600   
0601GLC6Y       20210101002275100000005000 0600000104001603   
0601GLC6Y       20210101002280100000005000 0600000104001605   
0601GLC6Y       20210101002285100000005000 0600000104001608   
0601GLC6Y       20210101002290100000005000 0600000104001611   
0601GLC6Y       20210101002295100000005000 0600000104001613   
0601GLC6Y       20210101002300100000005000 0600000104001616   
0601GLC6Y       20210101002305100000005000 0600000104001619   
0601GLC6Y       20210101002310100000005000 0600000104001621   
0601GLC6Y       20210101002315100000005000 0600000104001624   
0601GLC6Y       20210101002320100000005000 0600000104001627   
0601GLC6Y       20210101002325100000005000 0600000104001629   
0601GLC6Y       20210101002330100000005000 0600000104001632   
0601GLC6Y       20210101002335100000005000 0600000104001635   
0601GLC6Y       20210101002340100000005000 0600000104001637   
0601GLC6Y       20210101002345100000005000 0600000104001640   
0601GLC6Y       20210101002350100000005000 0600000104001643   
0601GLC6Y       20210101002355100000005000 0600000104001645   
0601GLC6Y       20210101002360100000005000 0600000104001647   
0601GLC6Y       20210101002365100000005000 0600000104001650   
0601GLC6Y       20210101002370100000005000 0600000104001653   
0601GLC6Y       20210101002375100000005000 0600000104001655   
0601GLC6Y       20210101002380100000005000 0600000104001658   
0601GLC6Y       20210101002385100000005000 0600000104001660   
0601GLC6Y       20210101002390100000005000 0600000104001663   
0601GLC6Y       20210101002395100000005000 0600000104001666   
0601GLC6Y       20210101002400100000005000 0600000104001669   
0601GLC6Y       20210101002405100000005000 0600000104001671   
0601GLC6Y       20210101002410100000005000 0600000104001674   
0601GLC6Y       20210101002415100000005000 0600000104001677   
0601GLC6Y       20210101002420100000005000 0600000104001680   
0601GLC6Y       20210101002425100000005000 0600000104001682   
0601GLC6Y       20210101002430100000005000 0600000104001686   
0601GLC6Y       20210101002435100000005000 0600000104001688   
0601GLC6Y       20210101002440100000005000 0600000104001690   
0601GLC6Y       20210101002445100000005000 0600000104001694   
0601GLC6Y       20210101002450100000005000 0600000104001696   
0601GLC6Y       20210101002455100000005000 0600000104001698   
0601GLC6Y       20210101002460100000005000 0600000104001702   
0601GLC6Y       20210101002465100000005000 0600000104001704   
0601GLC6Y       20210101002470100000005000 0600000104001707   
0601GLC6Y       20210101002475100000005000 0600000104001709   
0601GLC6Y       20210101002480100000005000 0600000104001712   
0601GLC6Y       20210101002485100000005000 0600000104001715   
0601GLC6Y       20210101002490100000005000 0600000104001717   
0601GLC6Y       20210101002495100000005000 0600000104001720   
0601GLC6Y       20210101002500100000005000 0600000104001722   
0601GLC6Y       20210101002505100000005000 0600000104001725   
0601GLC6Y       20210101002510100000005000 0600000104001727   
0601GLC6Y       20210101002515100000005000 0600000104001730   
0601GLC6Y       20210101002520100000005000 0600000104001732   
0601GLC6Y       20210101002525100000005000 0600000104001735   
0601GLC6Y       20210101002530100000005000 0600000104001738   
0601GLC6Y       20210101002535100000005000 0600000104001740   
0601GLC6Y       20210101002540100000005000 0600000104001743   
0601GLC6Y       20210101002545100000005000 0600000104001745   
0601GLC6Y       20210101002550100000005000 0600000104001747   
0601GLC6Y       20210101002555100000005000 0600000104001750   
0601GLC6Y       20210101002560100000005000 0600000104001753   
0601GLC6Y       20210101002565100000005000 0600000104001755   
0601GLC6Y       20210101002570100000005000 0600000104001757   
0601GLC6Y       20210101002575100000005000 0600000104001760   
0601GLC6Y       20210101002580100000005000 0600000104001762   
0601GLC6Y       20210101002585100000005000 0600000104001765   
0601GLC6Y       20210101002590100000005000 0600000104001767   
0601GLC6Y       20210101002595100000005000 0600000104001770   
0601GLC6Y       20210101002600100000005000 0600000104001772   
0601GLC6Y       20210101002605100000005000 0600000104001774   
0601GLC6Y       20210101002610100000005000 0600000104001777   
0601GLC6Y       20210101002615100000005000 0600000104001780   
0601GLC6Y       20210101002620100000005000 0600000104001782   
0601GLC6Y       20210101002625100000005000 0600000104001784   
0601GLC6Y       20210101002630100000005000 0600000104001787   
0601GLC6Y       20210101002635100000005000 0600000104001789   
0601GLC6Y       20210101002640100000005000 0600000104001791   
0601GLC6Y       20210101002645100000005000 0600000104001793   
0601GLC6Y       20210101002650100000005000 0600000104001796   
0601GLC6Y       20210101002655100000005000 0600000104001798   
0601GLC6Y       20210101002660100000005000 0600000104001800   
0601GLC6Y       20210101002665100000005000 0600000104001803   
0601GLC6Y       20210101002670100000005000 0600000104001805   
0601GLC6Y       20210101002675100000005000 0600000104001807   
0601GLC6Y       20210101002680100000005000 0600000104001810   
0601GLC6Y       20210101002685100000005000 0600000104001812   
0601GLC6Y       20210101002690100000005000 0600000104001814   
0601GLC6Y       20210101002695100000005000 0600000104001816   
0601GLC6Y       20210101002700100000005000 0600000104001819   
0601GLC6Y       20210101002705100000005000 0600000104001820   
0601GLC6Y       20210101002710100000005000 0600000104001823   
0601GLC6Y       20210101002715100000005000 0600000104001825   
0601GLC6Y       20210101002720100000005000 0600000104001827   
0601GLC6Y       20210101002725100000005000 0600000104001830   
0601GLC6Y       20210101002730100000005000 0600000104001832   
0601GLC6Y       20210101002735100000005000 0600000104001834   
0601GLC6Y       20210101002740100000005000 0600000104001836   
0601GLC6Y       20210101002745100000005000 0600000104001838   
0601GLC6Y       20210101002750100000005000 0600000104001841   
0601GLC6Y       20210101002755100000005000 0600000104001843   
0601GLC6Y       20210101002760100000005000 0600000104001845   
0601GLC6Y       20210101002765100000005000 0600000104001847   
0601GLC6Y       20210101002770100000005000 0600000104001849   
0601GLC6Y       20210101002775100000005000 0600000104001852   
0601GLC6Y       20210101002780100000005000 0600000104001854   
0601GLC6Y       20210101002785100000005000 0600000104001856   
0601GLC6Y       20210101002790100000005000 0600000104001858   
0601GLC6Y       20210101002795100000005000 0600000104001860   
0601GLC6Y       20210101002800100000005000 0600000104001862   
0601GLC6Y       20210101002805100000005000 0600000104001864   
0601GLC6Y       20210101002810100000005000 0600000104001866   
0601GLC6Y       20210101002815100000005000 0600000104001868   
0601GLC6Y       20210101002820100000005000 0600000104001870   
