00AR               20231109                                                                                   
0601ARH8Y       20240101001535100000005000 0800000050000759   
0601ARH8Y       20240101001540100000005000 0800000050000762   
0601ARH8Y       20240101001545100000005000 0800000050000767   
0601ARH8Y       20240101001550100000005000 0800000050000770   
0601ARH8Y       20240101001555100000005000 0800000050000773   
0601ARH8Y       20240101001560100000005000 0800000050000777   
0601ARH8Y       20240101001565100000005000 0800000050000780   
0601ARH8Y       20240101001570100000005000 0800000050000783   
0601ARH8Y       20240101001575100000005000 0800000050000786   
0601ARH8Y       20240101001580100000005000 0800000050000790   
0601ARH8Y       20240101001585100000005000 0800000050000793   
0601ARH8Y       20240101001590100000005000 0800000050000796   
0601ARH8Y       20240101001595100000005000 0800000050000800   
0601ARH8Y       20240101001600100000005000 0800000050000802   
0601ARH8Y       20240101001605100000005000 0800000050000805   
0601ARH8Y       20240101001610100000005000 0800000050000809   
0601ARH8Y       20240101001615100000005000 0800000050000812   
0601ARH8Y       20240101001620100000005000 0800000050000815   
0601ARH8Y       20240101001625100000005000 0800000050000819   
0601ARH8Y       20240101001630100000005000 0800000050000821   
0601ARH8Y       20240101001635100000005000 0800000050000824   
0601ARH8Y       20240101001640100000005000 0800000050000828   
0601ARH8Y       20240101001645100000005000 0800000050000831   
0601ARH8Y       20240101001650100000005000 0800000050000833   
0601ARH8Y       20240101001655100000005000 0800000050000837   
0601ARH8Y       20240101001660100000005000 0800000050000841   
0601ARH8Y       20240101001665100000005000 0800000050000845   
0601ARH8Y       20240101001670100000005000 0800000050000850   
0601ARH8Y       20240101001675100000005000 0800000050000854   
0601ARH8Y       20240101001680100000005000 0800000050000858   
0601ARH8Y       20240101001685100000005000 0800000050000864   
0601ARH8Y       20240101001690100000005000 0800000050000868   
0601ARH8Y       20240101001695100000005000 0800000050000872   
0601ARH8Y       20240101001700100000005000 0800000050000877   
0601ARH8Y       20240101001705100000005000 0800000050000882   
0601ARH8Y       20240101001710100000005000 0800000050000886   
0601ARH8Y       20240101001715100000005000 0800000050000890   
0601ARH8Y       20240101001720100000005000 0800000050000895   
0601ARH8Y       20240101001725100000005000 0800000050000899   
0601ARH8Y       20240101001730100000005000 0800000050000903   
0601ARH8Y       20240101001735100000005000 0800000050000908   
0601ARH8Y       20240101001740100000005000 0800000050000912   
0601ARH8Y       20240101001745100000005000 0800000050000916   
0601ARH8Y       20240101001750100000005000 0800000050000921   
0601ARH8Y       20240101001755100000005000 0800000050000925   
0601ARH8Y       20240101001760100000005000 0800000050000929   
0601ARH8Y       20240101001765100000005000 0800000050000934   
0601ARH8Y       20240101001770100000005000 0800000050000938   
0601ARH8Y       20240101001775100000005000 0800000050000942   
0601ARH8Y       20240101001780100000005000 0800000050000947   
0601ARH8Y       20240101001785100000005000 0800000050000951   
0601ARH8Y       20240101001790100000005000 0800000050000954   
0601ARH8Y       20240101001795100000005000 0800000050000959   
0601ARH8Y       20240101001800100000005000 0800000050000963   
0601ARH8Y       20240101001805100000005000 0800000050000967   
0601ARH8Y       20240101001810100000005000 0800000050000972   
0601ARH8Y       20240101001815100000005000 0800000050000976   
0601ARH8Y       20240101001820100000005000 0800000050000980   
0601ARH8Y       20240101001825100000005000 0800000050000985   
0601ARH8Y       20240101001830100000005000 0800000050000989   
0601ARH8Y       20240101001835100000005000 0800000050000992   
0601ARH8Y       20240101001840100000005000 0800000050000997   
0601ARH8Y       20240101001845100000005000 0800000050001001   
0601ARH8Y       20240101001850100000005000 0800000050001005   
0601ARH8Y       20240101001855100000005000 0800000050001010   
0601ARH8Y       20240101001860100000005000 0800000050001013   
0601ARH8Y       20240101001865100000005000 0800000050001017   
0601ARH8Y       20240101001870100000005000 0800000050001021   
0601ARH8Y       20240101001875100000005000 0800000050001025   
0601ARH8Y       20240101001880100000005000 0800000050001029   
0601ARH8Y       20240101001885100000005000 0800000050001033   
0601ARH8Y       20240101001890100000005000 0800000050001037   
0601ARH8Y       20240101001895100000005000 0800000050001041   
0601ARH8Y       20240101001900100000005000 0800000050001045   
0601ARH8Y       20240101001905100000005000 0800000050001050   
0601ARH8Y       20240101001910100000005000 0800000050001054   
0601ARH8Y       20240101001915100000005000 0800000050001057   
0601ARH8Y       20240101001920100000005000 0800000050001062   
0601ARH8Y       20240101001925100000005000 0800000050001066   
0601ARH8Y       20240101001930100000005000 0800000050001069   
0601ARH8Y       20240101001935100000005000 0800000050001074   
0601ARH8Y       20240101001940100000005000 0800000050001078   
0601ARH8Y       20240101001945100000005000 0800000050001081   
0601ARH8Y       20240101001950100000005000 0800000050001086   
0601ARH8Y       20240101001955100000005000 0800000050001089   
0601ARH8Y       20240101001960100000005000 0800000050001093   
0601ARH8Y       20240101001965100000005000 0800000050001098   
0601ARH8Y       20240101001970100000005000 0800000050001101   
0601ARH8Y       20240101001975100000005000 0800000050001105   
0601ARH8Y       20240101001980100000005000 0800000050001110   
0601ARH8Y       20240101001985100000005000 0800000050001113   
0601ARH8Y       20240101001990100000005000 0800000050001117   
0601ARH8Y       20240101001995100000005000 0800000050001122   
0601ARH8Y       20240101002000100000005000 0800000050001125   
0601ARH8Y       20240101002005100000005000 0800000050001129   
0601ARH8Y       20240101002010100000005000 0800000050001132   
0601ARH8Y       20240101002015100000005000 0800000050001137   
0601ARH8Y       20240101002020100000005000 0800000050001141   
0601ARH8Y       20240101002025100000005000 0800000050001144   
0601ARH8Y       20240101002030100000005000 0800000050001149   
0601ARH8Y       20240101002035100000005000 0800000050001153   
0601ARH8Y       20240101002040100000005000 0800000050001156   
0601ARH8Y       20240101002045100000005000 0800000050001161   
0601ARH8Y       20240101002050100000005000 0800000050001165   
0601ARH8Y       20240101002055100000005000 0800000050001169   
0601ARH8Y       20240101002060100000005000 0800000050001174   
0601ARH8Y       20240101002065100000005000 0800000050001177   
0601ARH8Y       20240101002070100000005000 0800000050001181   
0601ARH8Y       20240101002075100000005000 0800000050001186   
0601ARH8Y       20240101002080100000005000 0800000050001190   
0601ARH8Y       20240101002085100000005000 0800000050001194   
0601ARH8Y       20240101002090100000005000 0800000050001199   
0601ARH8Y       20240101002095100000005000 0800000050001203   
0601ARH8Y       20240101002100100000005000 0800000050001207   
0601ARH8Y       20240101002105100000005000 0800000050001212   
0601ARH8Y       20240101002110100000005000 0800000050001216   
0601ARH8Y       20240101002115100000005000 0800000050001220   
0601ARH8Y       20240101002120100000005000 0800000050001225   
0601ARH8Y       20240101002125100000005000 0800000050001229   
0601ARH8Y       20240101002130100000005000 0800000050001233   
0601ARH8Y       20240101002135100000005000 0800000050001238   
0601ARH8Y       20240101002140100000005000 0800000050001242   
0601ARH8Y       20240101002145100000005000 0800000050001246   
0601ARH8Y       20240101002150100000005000 0800000050001249   
0601ARH8Y       20240101002155100000005000 0800000050001255   
0601ARH8Y       20240101002160100000005000 0800000050001258   
0601ARH8Y       20240101002165100000005000 0800000050001262   
0601ARH8Y       20240101002170100000005000 0800000050001267   
0601ARH8Y       20240101002175100000005000 0800000050001271   
0601ARH8Y       20240101002180100000005000 0800000050001274   
0601ARH8Y       20240101002185100000005000 0800000050001279   
0601ARH8Y       20240101002190100000005000 0800000050001283   
0601ARH8Y       20240101002195100000005000 0800000050001286   
0601ARH8Y       20240101002200100000005000 0800000050001291   
0601ARH8Y       20240101002205100000005000 0800000050001295   
0601ARH8Y       20240101002210100000005000 0800000050001298   
0601ARH8Y       20240101002215100000005000 0800000050001303   
0601ARH8Y       20240101002220100000005000 0800000050001307   
0601ARH8Y       20240101002225100000005000 0800000050001310   
0601ARH8Y       20240101002230100000005000 0800000050001315   
0601ARH8Y       20240101002235100000005000 0800000050001318   
0601ARH8Y       20240101002240100000005000 0800000050001322   
0601ARH8Y       20240101002245100000005000 0800000050001327   
0601ARH8Y       20240101002250100000005000 0800000050001330   
0601ARH8Y       20240101002255100000005000 0800000050001334   
0601ARH8Y       20240101002260100000005000 0800000050001338   
0601ARH8Y       20240101002265100000005000 0800000050001342   
0601ARH8Y       20240101002270100000005000 0800000050001345   
0601ARH8Y       20240101002275100000005000 0800000050001350   
0601ARH8Y       20240101002280100000005000 0800000050001354   
0601ARH8Y       20240101002285100000005000 0800000050001357   
0601ARH8Y       20240101002290100000005000 0800000050001362   
0601ARH8Y       20240101002295100000005000 0800000050001365   
0601ARH8Y       20240101002300100000005000 0800000050001368   
0601ARH8Y       20240101002305100000005000 0800000050001372   
0601ARH8Y       20240101002310100000005000 0800000050001376   
0601ARH8Y       20240101002315100000005000 0800000050001380   
0601ARH8Y       20240101002320100000005000 0800000050001383   
0601ARH8Y       20240101002325100000005000 0800000050001388   
0601ARH8Y       20240101002330100000005000 0800000050001391   
0601ARH8Y       20240101002335100000005000 0800000050001394   
0601ARH8Y       20240101002340100000005000 0800000050001399   
0601ARH8Y       20240101002345100000005000 0800000050001402   
0601ARH8Y       20240101002350100000005000 0800000050001405   
0601ARH8Y       20240101002355100000005000 0800000050001410   
0601ARH8Y       20240101002360100000005000 0800000050001413   
0601ARH8Y       20240101002365100000005000 0800000050001416   
0601ARH8Y       20240101002370100000005000 0800000050001421   
0601ARH8Y       20240101002375100000005000 0800000050001424   
0601ARH8Y       20240101002380100000005000 0800000050001427   
0601ARH8Y       20240101002385100000005000 0800000050001431   
0601ARH8Y       20240101002390100000005000 0800000050001434   
0601ARH8Y       20240101002395100000005000 0800000050001438   
0601ARH8Y       20240101002400100000005000 0800000050001442   
0601ARH8Y       20240101002405100000005000 0800000050001445   
0601ARH8Y       20240101002410100000005000 0800000050001448   
0601ARH8Y       20240101002415100000005000 0800000050001452   
0601ARH8Y       20240101002420100000005000 0800000050001455   
0601ARH8Y       20240101002425100000005000 0800000050001458   
0601ARH8Y       20240101002430100000005000 0800000050001463   
0601ARH8Y       20240101002435100000005000 0800000050001466   
0601ARH8Y       20240101002440100000005000 0800000050001469   
0601ARH8Y       20240101002445100000005000 0800000050001472   
0601ARH8Y       20240101002450100000005000 0800000050001476   
0601ARH8Y       20240101002455100000005000 0800000050001479   
0601ARH8Y       20240101002460100000005000 0800000050001482   
