00OW               20210204                                                                                   
0601OWH7N       20210101001305100000005000 0700000030000535   
0601OWH7N       20210101001310100000005000 0700000030000538   
0601OWH7N       20210101001315100000005000 0700000030000540   
0601OWH7N       20210101001320100000005000 0700000030000543   
0601OWH7N       20210101001325100000005000 0700000030000546   
0601OWH7N       20210101001330100000005000 0700000030000549   
0601OWH7N       20210101001335100000005000 0700000030000551   
0601OWH7N       20210101001340100000005000 0700000030000554   
0601OWH7N       20210101001345100000005000 0700000030000557   
0601OWH7N       20210101001350100000005000 0700000030000559   
0601OWH7N       20210101001355100000005000 0700000030000562   
0601OWH7N       20210101001360100000005000 0700000030000564   
0601OWH7N       20210101001365100000005000 0700000030000567   
0601OWH7N       20210101001370100000005000 0700000030000570   
0601OWH7N       20210101001375100000005000 0700000030000572   
0601OWH7N       20210101001380100000005000 0700000030000574   
0601OWH7N       20210101001385100000005000 0700000030000577   
0601OWH7N       20210101001390100000005000 0700000030000580   
0601OWH7N       20210101001395100000005000 0700000030000582   
0601OWH7N       20210101001400100000005000 0700000030000585   
0601OWH7N       20210101001405100000005000 0700000030000587   
0601OWH7N       20210101001410100000005000 0700000030000589   
0601OWH7N       20210101001415100000005000 0700000030000592   
0601OWH7N       20210101001420100000005000 0700000030000594   
0601OWH7N       20210101001425100000005000 0700000030000596   
0601OWH7N       20210101001430100000005000 0700000030000599   
0601OWH7N       20210101001435100000005000 0700000030000601   
0601OWH7N       20210101001440100000005000 0700000030000603   
0601OWH7N       20210101001445100000005000 0700000030000606   
0601OWH7N       20210101001450100000005000 0700000030000608   
0601OWH7N       20210101001455100000005000 0700000030000610   
0601OWH7N       20210101001460100000005000 0700000030000611   
0601OWH7N       20210101001465100000005000 0700000030000615   
0601OWH7N       20210101001470100000005000 0700000030000617   
0601OWH7N       20210101001475100000005000 0700000030000618   
0601OWH7N       20210101001480100000005000 0700000030000621   
0601OWH7N       20210101001485100000005000 0700000030000623   
0601OWH7N       20210101001490100000005000 0700000030000626   
0601OWH7N       20210101001495100000005000 0700000030000631   
0601OWH7N       20210101001500100000500000 0700000030000799   
0601OWH7N       20210101002000100000500000 0700000030001129   
0601OWH7N       20210101002500100000500000 0700000030001363   
0601OWH7N       20210101003000100000500000 0700000030001525   
0601OWH7N       20210101003500100000500000 0700000030001643   
0601OWH7N       20210101004000100000500000 0700000030001734   
0601OWH7N       20210101004500100000500000 0700000030001806   
0601OWH7N       20210101005000100000500000 0700000030001864   
0601OWH7N       20210101005500100000500000 0700000030001911   
0601OWH7N       20210101006000100000500000 0700000030001952   
0601OWH7N       20210101006500100000500000 0700000030001986   
0601OWH7N       20210101007000100000500000 0700000030002016   
0601OWH7N       20210101007500100000500000 0700000030002041   
0601OWH7N       20210101008000100000500000 0700000030002064   
0601OWH7N       20210101008500100000500000 0700000030002084   
0601OWH7N       20210101009000100000500000 0700000030002098   
0601OWH7N       20210101009500100000500000 0700000030002108   
0601OWH7N       20210101010000100000500000 0700000030002116   
0601OWH7N       20210101010500100000500000 0700000030002124   
0601OWH7N       20210101011000100000500000 0700000030002131   
0601OWH7N       20210101011500100000500000 0700000030002137   
0601OWH7N       20210101012000100000500000 0700000030002143   
0601OWH7N       20210101012500100000500000 0700000030002148   
0601OWH7N       20210101013000100000500000 0700000030002154   
0601OWH7N       20210101013500100000500000 0700000030002158   
0601OWH7N       20210101014000100000500000 0700000030002162   
0601OWH7N       20210101014500100000500000 0700000030002167   
0601OWH7N       20210101015000100000500000 0700000030002170   
0601OWH7N       20210101015500100000500000 0700000030002174   
0601OWH7N       20210101016000100000500000 0700000030002177   
0601OWH7N       20210101016500100000500000 0700000030002180   
0601OWH7N       20210101017000100000500000 0700000030002183   
0601OWH7N       20210101017500100000500000 0700000030002186   
0601OWH7N       20210101018000100000500000 0700000030002188   
0601OWH7N       20210101018500100000500000 0700000030002191   
0601OWH7N       20210101019000100000500000 0700000030002193   
0601OWH7N       20210101019500100000500000 0700000030002196   
0601OWH8N       20210101000000100000040000 0800000030000000   
0601OWH8N       20210101000040100000005000 0800000030000071   
0601OWH8N       20210101000045100000005000 0800000030000063   
0601OWH8N       20210101000050100000005000 0800000030000057   
0601OWH8N       20210101000055100000005000 0800000030000052   
0601OWH8N       20210101000060100000005000 0800000030000048   
0601OWH8N       20210101000065100000005000 0800000030000044   
0601OWH8N       20210101000070100000005000 0800000030000041   
0601OWH8N       20210101000075100000005000 0800000030000039   
0601OWH8N       20210101000080100000005000 0800000030000036   
0601OWH8N       20210101000085100000005000 0800000030000034   
0601OWH8N       20210101000090100000005000 0800000030000032   
0601OWH8N       20210101000095100000005000 0800000030000031   
0601OWH8N       20210101000100100000005000 0800000030000029   
0601OWH8N       20210101000105100000005000 0800000030000028   
0601OWH8N       20210101000110100000005000 0800000030000027   
0601OWH8N       20210101000115100000005000 0800000030000026   
0601OWH8N       20210101000120100000005000 0800000030000024   
0601OWH8N       20210101000125100000005000 0800000030000024   
0601OWH8N       20210101000130100000005000 0800000030000023   
0601OWH8N       20210101000135100000005000 0800000030000022   
0601OWH8N       20210101000140100000005000 0800000030000021   
0601OWH8N       20210101000145100000005000 0800000030000020   
0601OWH8N       20210101000150100000005000 0800000030000020   
0601OWH8N       20210101000155100000005000 0800000030000019   
0601OWH8N       20210101000160100000005000 0800000030000018   
0601OWH8N       20210101000165100000005000 0800000030000018   
0601OWH8N       20210101000170100000005000 0800000030000017   
0601OWH8N       20210101000175100000005000 0800000030000017   
0601OWH8N       20210101000180100000005000 0800000030000016   
0601OWH8N       20210101000185100000005000 0800000030000016   
0601OWH8N       20210101000190100000005000 0800000030000016   
0601OWH8N       20210101000195100000005000 0800000030000015   
0601OWH8N       20210101000200100000005000 0800000030000015   
0601OWH8N       20210101000205100000005000 0800000030000014   
0601OWH8N       20210101000210100000005000 0800000030000014   
0601OWH8N       20210101000215100000005000 0800000030000014   
0601OWH8N       20210101000220100000005000 0800000030000013   
0601OWH8N       20210101000225100000005000 0800000030000013   
0601OWH8N       20210101000230100000005000 0800000030000013   
0601OWH8N       20210101000235100000005000 0800000030000013   
0601OWH8N       20210101000240100000005000 0800000030000012   
0601OWH8N       20210101000245100000005000 0800000030000012   
0601OWH8N       20210101000250100000005000 0800000030000012   
0601OWH8N       20210101000255100000005000 0800000030000012   
0601OWH8N       20210101000260100000005000 0800000030000011   
0601OWH8N       20210101000265100000005000 0800000030000011   
0601OWH8N       20210101000270100000005000 0800000030000011   
0601OWH8N       20210101000275100000005000 0800000030000011   
0601OWH8N       20210101000280100000005000 0800000030000011   
0601OWH8N       20210101000285100000005000 0800000030000010   
0601OWH8N       20210101000290100000005000 0800000030000010   
0601OWH8N       20210101000295100000005000 0800000030000010   
0601OWH8N       20210101000300100000005000 0800000030000010   
0601OWH8N       20210101000305100000005000 0800000030000010   
0601OWH8N       20210101000310100000005000 0800000030000010   
0601OWH8N       20210101000315100000005000 0800000030000009   
0601OWH8N       20210101000320100000005000 0800000030000009   
0601OWH8N       20210101000325100000005000 0800000030000009   
0601OWH8N       20210101000330100000005000 0800000030000009   
0601OWH8N       20210101000335100000005000 0800000030000009   
0601OWH8N       20210101000340100000005000 0800000030000009   
0601OWH8N       20210101000345100000005000 0800000030000009   
0601OWH8N       20210101000350100000005000 0800000030000009   
0601OWH8N       20210101000355100000005000 0800000030000008   
0601OWH8N       20210101000360100000005000 0800000030000008   
0601OWH8N       20210101000365100000005000 0800000030000008   
0601OWH8N       20210101000370100000005000 0800000030000008   
0601OWH8N       20210101000375100000005000 0800000030000008   
0601OWH8N       20210101000380100000005000 0800000030000008   
0601OWH8N       20210101000385100000005000 0800000030000008   
0601OWH8N       20210101000390100000005000 0800000030000008   
0601OWH8N       20210101000395100000005000 0800000030000008   
0601OWH8N       20210101000400100000005000 0800000030000007   
0601OWH8N       20210101000405100000005000 0800000030000007   
0601OWH8N       20210101000410100000005000 0800000030000007   
0601OWH8N       20210101000415100000005000 0800000030000007   
0601OWH8N       20210101000420100000005000 0800000030000007   
0601OWH8N       20210101000425100000005000 0800000030000007   
0601OWH8N       20210101000430100000005000 0800000030000007   
0601OWH8N       20210101000435100000005000 0800000030000007   
0601OWH8N       20210101000440100000005000 0800000030000007   
0601OWH8N       20210101000445100000005000 0800000030000007   
0601OWH8N       20210101000450100000005000 0800000030000007   
0601OWH8N       20210101000455100000005000 0800000030000007   
0601OWH8N       20210101000460100000005000 0800000030000006   
0601OWH8N       20210101000465100000005000 0800000030000006   
0601OWH8N       20210101000470100000005000 0800000030000006   
0601OWH8N       20210101000475100000005000 0800000030000006   
0601OWH8N       20210101000480100000005000 0800000030000006   
0601OWH8N       20210101000485100000005000 0800000030000006   
