00VD               20221027                                                                                   
0601VDH7N       20230101004500100000050000 0700000000002665   
0601VDH7N       20230101004550100000050000 0700000000002686   
0601VDH7N       20230101004600100000050000 0700000000002707   
0601VDH7N       20230101004650100000050000 0700000000002728   
0601VDH7N       20230101004700100000050000 0700000000002747   
0601VDH7N       20230101004750100000050000 0700000000002766   
0601VDH7N       20230101004800100000050000 0700000000002783   
0601VDH7N       20230101004850100000050000 0700000000002801   
0601VDH7N       20230101004900100000050000 0700000000002819   
0601VDH7N       20230101004950100000050000 0700000000002837   
0601VDH7N       20230101005000100000050000 0700000000002854   
0601VDH7N       20230101005050100000050000 0700000000002872   
0601VDH7N       20230101005100100000050000 0700000000002888   
0601VDH7N       20230101005150100000050000 0700000000002904   
0601VDH7N       20230101005200100000050000 0700000000002918   
0601VDH7N       20230101005250100000050000 0700000000002935   
0601VDH7N       20230101005300100000050000 0700000000002951   
0601VDH7N       20230101005350100000050000 0700000000002966   
0601VDH7N       20230101005400100000050000 0700000000002981   
0601VDH7N       20230101005450100000050000 0700000000002996   
0601VDH7N       20230101005500100000050000 0700000000003011   
0601VDH7N       20230101005550100000050000 0700000000003024   
0601VDH7N       20230101005600100000050000 0700000000003037   
0601VDH7N       20230101005650100000050000 0700000000003052   
0601VDH7N       20230101005700100000050000 0700000000003066   
0601VDH7N       20230101005750100000050000 0700000000003081   
0601VDH7N       20230101005800100000050000 0700000000003094   
0601VDH7N       20230101005850100000050000 0700000000003106   
0601VDH7N       20230101005900100000050000 0700000000003119   
0601VDH7N       20230101005950100000050000 0700000000003132   
0601VDH7N       20230101006000100000050000 0700000000003144   
0601VDH7N       20230101006050100000050000 0700000000003157   
0601VDH7N       20230101006100100000050000 0700000000003169   
0601VDH7N       20230101006150100000050000 0700000000003182   
0601VDH7N       20230101006200100000050000 0700000000003194   
0601VDH7N       20230101006250100000050000 0700000000003207   
0601VDH7N       20230101006300100000050000 0700000000003218   
0601VDH7N       20230101006350100000050000 0700000000003230   
0601VDH7N       20230101006400100000050000 0700000000003240   
0601VDH7N       20230101006450100000050000 0700000000003252   
0601VDH7N       20230101006500100000050000 0700000000003263   
0601VDH7N       20230101006550100000050000 0700000000003273   
0601VDH7N       20230101006600100000050000 0700000000003284   
0601VDH7N       20230101006650100000050000 0700000000003294   
0601VDH7N       20230101006700100000050000 0700000000003303   
0601VDH7N       20230101006750100000050000 0700000000003313   
0601VDH7N       20230101006800100000050000 0700000000003322   
0601VDH7N       20230101006850100000050000 0700000000003332   
0601VDH7N       20230101006900100000050000 0700000000003341   
0601VDH7N       20230101006950100000050000 0700000000003350   
0601VDH7N       20230101007000100000050000 0700000000003358   
0601VDH7N       20230101007050100000050000 0700000000003367   
0601VDH7N       20230101007100100000050000 0700000000003375   
0601VDH7N       20230101007150100000050000 0700000000003384   
0601VDH7N       20230101007200100000050000 0700000000003392   
0601VDH7N       20230101007250100000050000 0700000000003399   
0601VDH7N       20230101007300100000050000 0700000000003406   
0601VDH7N       20230101007350100000050000 0700000000003414   
0601VDH7N       20230101007400100000050000 0700000000003422   
0601VDH7N       20230101007450100000050000 0700000000003429   
0601VDH7N       20230101007500100000050000 0700000000003436   
0601VDH7N       20230101007550100000050000 0700000000003443   
0601VDH7N       20230101007600100000050000 0700000000003450   
0601VDH7N       20230101007650100000050000 0700000000003458   
0601VDH7N       20230101007700100000050000 0700000000003464   
0601VDH7N       20230101007750100000050000 0700000000003470   
0601VDH7N       20230101007800100000050000 0700000000003477   
0601VDH7N       20230101007850100000050000 0700000000003483   
0601VDH7N       20230101007900100000050000 0700000000003490   
0601VDH7N       20230101007950100000050000 0700000000003495   
0601VDH7N       20230101008000100000050000 0700000000003502   
0601VDH7N       20230101008050100000050000 0700000000003507   
0601VDH7N       20230101008100100000050000 0700000000003514   
0601VDH7N       20230101008150100000050000 0700000000003519   
0601VDH7N       20230101008200100000050000 0700000000003525   
0601VDH7N       20230101008250100000050000 0700000000003531   
0601VDH7N       20230101008300100000050000 0700000000003537   
0601VDH7N       20230101008350100000050000 0700000000003541   
0601VDH7N       20230101008400100000050000 0700000000003547   
0601VDH7N       20230101008450100000050000 0700000000003553   
0601VDH7N       20230101008500100000050000 0700000000003557   
0601VDH7N       20230101008550100000050000 0700000000003563   
0601VDH7N       20230101008600100000050000 0700000000003568   
0601VDH7N       20230101008650100000050000 0700000000003572   
0601VDH7N       20230101008700100000050000 0700000000003578   
0601VDH7N       20230101008750100000050000 0700000000003582   
0601VDH7N       20230101008800100000050000 0700000000003587   
0601VDH7N       20230101008850100000050000 0700000000003592   
0601VDH7N       20230101008900100000050000 0700000000003596   
0601VDH7N       20230101008950100000050000 0700000000003601   
0601VDH7N       20230101009000100000050000 0700000000003605   
0601VDH7N       20230101009050100000050000 0700000000003610   
0601VDH7N       20230101009100100000050000 0700000000003615   
0601VDH7N       20230101009150100000050000 0700000000003619   
0601VDH7N       20230101009200100000050000 0700000000003622   
0601VDH7N       20230101009250100000050000 0700000000003626   
0601VDH7N       20230101009300100000050000 0700000000003629   
0601VDH7N       20230101009350100000050000 0700000000003633   
0601VDH7N       20230101009400100000050000 0700000000003636   
0601VDH7N       20230101009450100000050000 0700000000003640   
0601VDH7N       20230101009500100000050000 0700000000003643   
0601VDH7N       20230101009550100000050000 0700000000003645   
0601VDH7N       20230101009600100000050000 0700000000003649   
0601VDH7N       20230101009650100000050000 0700000000003652   
0601VDH7N       20230101009700100000050000 0700000000003656   
0601VDH7N       20230101009750100000050000 0700000000003658   
0601VDH7N       20230101009800100000050000 0700000000003661   
0601VDH7N       20230101009850100000050000 0700000000003665   
0601VDH7N       20230101009900100000050000 0700000000003667   
0601VDH7N       20230101009950100000050000 0700000000003670   
0601VDH7N       20230101010000100040000000 0700000000003672   
0601VDH8N       20230101000000100000735000 0800000000000000   
0601VDH8N       20230101000735100000005000 0800000000000003   
0601VDH8N       20230101000740100000005000 0800000000000005   
0601VDH8N       20230101000745100000005000 0800000000000007   
0601VDH8N       20230101000750100000005000 0800000000000008   
0601VDH8N       20230101000755100000005000 0800000000000010   
0601VDH8N       20230101000760100000005000 0800000000000012   
0601VDH8N       20230101000765100000005000 0800000000000014   
0601VDH8N       20230101000770100000005000 0800000000000015   
0601VDH8N       20230101000775100000005000 0800000000000017   
0601VDH8N       20230101000780100000005000 0800000000000019   
0601VDH8N       20230101000785100000005000 0800000000000021   
0601VDH8N       20230101000790100000005000 0800000000000024   
0601VDH8N       20230101000795100000005000 0800000000000028   
0601VDH8N       20230101000800100000005000 0800000000000031   
0601VDH8N       20230101000805100000005000 0800000000000035   
0601VDH8N       20230101000810100000005000 0800000000000038   
0601VDH8N       20230101000815100000005000 0800000000000041   
0601VDH8N       20230101000820100000005000 0800000000000045   
0601VDH8N       20230101000825100000005000 0800000000000047   
0601VDH8N       20230101000830100000005000 0800000000000051   
0601VDH8N       20230101000835100000005000 0800000000000054   
0601VDH8N       20230101000840100000005000 0800000000000057   
0601VDH8N       20230101000845100000005000 0800000000000060   
0601VDH8N       20230101000850100000005000 0800000000000064   
0601VDH8N       20230101000855100000005000 0800000000000069   
0601VDH8N       20230101000860100000005000 0800000000000074   
0601VDH8N       20230101000865100000005000 0800000000000079   
0601VDH8N       20230101000870100000005000 0800000000000083   
0601VDH8N       20230101000875100000005000 0800000000000086   
0601VDH8N       20230101000880100000005000 0800000000000092   
0601VDH8N       20230101000885100000005000 0800000000000095   
0601VDH8N       20230101000890100000005000 0800000000000100   
0601VDH8N       20230101000895100000005000 0800000000000104   
0601VDH8N       20230101000900100000005000 0800000000000109   
0601VDH8N       20230101000905100000005000 0800000000000114   
0601VDH8N       20230101000910100000005000 0800000000000118   
0601VDH8N       20230101000915100000005000 0800000000000125   
0601VDH8N       20230101000920100000005000 0800000000000130   
0601VDH8N       20230101000925100000005000 0800000000000136   
0601VDH8N       20230101000930100000005000 0800000000000141   
0601VDH8N       20230101000935100000005000 0800000000000145   
0601VDH8N       20230101000940100000005000 0800000000000152   
0601VDH8N       20230101000945100000005000 0800000000000156   
0601VDH8N       20230101000950100000005000 0800000000000163   
0601VDH8N       20230101000955100000005000 0800000000000167   
0601VDH8N       20230101000960100000005000 0800000000000173   
0601VDH8N       20230101000965100000005000 0800000000000177   
0601VDH8N       20230101000970100000005000 0800000000000182   
0601VDH8N       20230101000975100000005000 0800000000000187   
0601VDH8N       20230101000980100000005000 0800000000000192   
0601VDH8N       20230101000985100000005000 0800000000000197   
0601VDH8N       20230101000990100000005000 0800000000000201   
0601VDH8N       20230101000995100000005000 0800000000000205   
0601VDH8N       20230101001000100000005000 0800000000000211   
0601VDH8N       20230101001005100000005000 0800000000000215   
