00GE               20221025                                                                                   
0601GEH1N       20230101009595005000020000 0100000000003514   
0601GEH1N       20230101009615005000020000 0100000000003515   
0601GEH1N       20230101009635005000020000 0100000000003517   
0601GEH1N       20230101009655005000020000 0100000000003518   
0601GEH1N       20230101009675005000020000 0100000000003519   
0601GEH1N       20230101009695005000020000 0100000000003521   
0601GEH1N       20230101009715005000020000 0100000000003522   
0601GEH1N       20230101009735005000020000 0100000000003523   
0601GEH1N       20230101009755005000020000 0100000000003524   
0601GEH1N       20230101009775005000020000 0100000000003526   
0601GEH1N       20230101009795005000020000 0100000000003527   
0601GEH1N       20230101009815005000020000 0100000000003528   
0601GEH1N       20230101009835005000020000 0100000000003529   
0601GEH1N       20230101009855005000020000 0100000000003531   
0601GEH1N       20230101009875005000020000 0100000000003532   
0601GEH1N       20230101009895005000020000 0100000000003533   
0601GEH1N       20230101009915005000020000 0100000000003534   
0601GEH1N       20230101009935005000020000 0100000000003536   
0601GEH1N       20230101009955005000020000 0100000000003537   
0601GEH1N       20230101009975005000020000 0100000000003538   
0601GEH1N       20230101009995005000020000 0100000000003539   
0601GEH1N       20230101010015005999999999 0100000000003541   
0601GEH2N       20230101000000100000700000 0200000000000000   
0601GEH2N       20230101000700005000005000 0200000000000000   
0601GEH2N       20230101000705005000005000 0200000000000009   
0601GEH2N       20230101000710005000005000 0200000000000017   
0601GEH2N       20230101000715005000005000 0200000000000026   
0601GEH2N       20230101000720005000005000 0200000000000034   
0601GEH2N       20230101000725005000005000 0200000000000042   
0601GEH2N       20230101000730005000005000 0200000000000050   
0601GEH2N       20230101000735005000005000 0200000000000058   
0601GEH2N       20230101000740005000005000 0200000000000065   
0601GEH2N       20230101000745005000005000 0200000000000073   
0601GEH2N       20230101000750005000005000 0200000000000081   
0601GEH2N       20230101000755005000005000 0200000000000088   
0601GEH2N       20230101000760005000005000 0200000000000095   
0601GEH2N       20230101000765005000005000 0200000000000103   
0601GEH2N       20230101000770005000005000 0200000000000110   
0601GEH2N       20230101000775005000005000 0200000000000118   
0601GEH2N       20230101000780005000005000 0200000000000126   
0601GEH2N       20230101000785005000005000 0200000000000134   
0601GEH2N       20230101000790005000005000 0200000000000141   
0601GEH2N       20230101000795005000005000 0200000000000149   
0601GEH2N       20230101000800005000005000 0200000000000156   
0601GEH2N       20230101000805005000005000 0200000000000164   
0601GEH2N       20230101000810005000005000 0200000000000171   
0601GEH2N       20230101000815005000005000 0200000000000179   
0601GEH2N       20230101000820005000005000 0200000000000187   
0601GEH2N       20230101000825005000005000 0200000000000195   
0601GEH2N       20230101000830005000005000 0200000000000203   
0601GEH2N       20230101000835005000005000 0200000000000211   
0601GEH2N       20230101000840005000005000 0200000000000218   
0601GEH2N       20230101000845005000005000 0200000000000229   
0601GEH2N       20230101000850005000005000 0200000000000238   
0601GEH2N       20230101000855005000005000 0200000000000247   
0601GEH2N       20230101000860005000005000 0200000000000256   
0601GEH2N       20230101000865005000005000 0200000000000266   
0601GEH2N       20230101000870005000005000 0200000000000275   
0601GEH2N       20230101000875005000005000 0200000000000285   
0601GEH2N       20230101000880005000005000 0200000000000294   
0601GEH2N       20230101000885005000005000 0200000000000303   
0601GEH2N       20230101000890005000005000 0200000000000312   
0601GEH2N       20230101000895005000005000 0200000000000321   
0601GEH2N       20230101000900005000005000 0200000000000330   
0601GEH2N       20230101000905005000005000 0200000000000340   
0601GEH2N       20230101000910005000005000 0200000000000349   
0601GEH2N       20230101000915005000005000 0200000000000359   
0601GEH2N       20230101000920005000005000 0200000000000368   
0601GEH2N       20230101000925005000005000 0200000000000377   
0601GEH2N       20230101000930005000005000 0200000000000386   
0601GEH2N       20230101000935005000005000 0200000000000395   
0601GEH2N       20230101000940005000005000 0200000000000404   
0601GEH2N       20230101000945005000005000 0200000000000413   
0601GEH2N       20230101000950005000005000 0200000000000422   
0601GEH2N       20230101000955005000005000 0200000000000430   
0601GEH2N       20230101000960005000005000 0200000000000439   
0601GEH2N       20230101000965005000005000 0200000000000447   
0601GEH2N       20230101000970005000005000 0200000000000456   
0601GEH2N       20230101000975005000005000 0200000000000464   
0601GEH2N       20230101000980005000005000 0200000000000473   
0601GEH2N       20230101000985005000005000 0200000000000481   
0601GEH2N       20230101000990005000005000 0200000000000490   
0601GEH2N       20230101000995005000005000 0200000000000498   
0601GEH2N       20230101001000005000005000 0200000000000506   
0601GEH2N       20230101001005005000005000 0200000000000515   
0601GEH2N       20230101001010005000005000 0200000000000524   
0601GEH2N       20230101001015005000005000 0200000000000533   
0601GEH2N       20230101001020005000005000 0200000000000541   
0601GEH2N       20230101001025005000005000 0200000000000550   
0601GEH2N       20230101001030005000005000 0200000000000558   
0601GEH2N       20230101001035005000005000 0200000000000567   
0601GEH2N       20230101001040005000005000 0200000000000575   
0601GEH2N       20230101001045005000005000 0200000000000583   
0601GEH2N       20230101001050005000005000 0200000000000591   
0601GEH2N       20230101001055005000005000 0200000000000599   
0601GEH2N       20230101001060005000005000 0200000000000607   
0601GEH2N       20230101001065005000005000 0200000000000615   
0601GEH2N       20230101001070005000005000 0200000000000623   
0601GEH2N       20230101001075005000005000 0200000000000631   
0601GEH2N       20230101001080005000005000 0200000000000639   
0601GEH2N       20230101001085005000005000 0200000000000646   
0601GEH2N       20230101001090005000005000 0200000000000654   
0601GEH2N       20230101001095005000005000 0200000000000663   
0601GEH2N       20230101001100005000005000 0200000000000671   
0601GEH2N       20230101001105005000005000 0200000000000679   
0601GEH2N       20230101001110005000005000 0200000000000687   
0601GEH2N       20230101001115005000005000 0200000000000695   
0601GEH2N       20230101001120005000005000 0200000000000703   
0601GEH2N       20230101001125005000005000 0200000000000711   
0601GEH2N       20230101001130005000005000 0200000000000719   
0601GEH2N       20230101001135005000005000 0200000000000727   
0601GEH2N       20230101001140005000005000 0200000000000735   
0601GEH2N       20230101001145005000005000 0200000000000743   
0601GEH2N       20230101001150005000005000 0200000000000751   
0601GEH2N       20230101001155005000005000 0200000000000759   
0601GEH2N       20230101001160005000005000 0200000000000766   
0601GEH2N       20230101001165005000005000 0200000000000774   
0601GEH2N       20230101001170005000005000 0200000000000781   
0601GEH2N       20230101001175005000005000 0200000000000789   
0601GEH2N       20230101001180005000005000 0200000000000797   
0601GEH2N       20230101001185005000005000 0200000000000805   
0601GEH2N       20230101001190005000005000 0200000000000812   
0601GEH2N       20230101001195005000005000 0200000000000820   
0601GEH2N       20230101001200005000005000 0200000000000828   
0601GEH2N       20230101001205005000005000 0200000000000835   
0601GEH2N       20230101001210005000005000 0200000000000842   
0601GEH2N       20230101001215005000005000 0200000000000850   
0601GEH2N       20230101001220005000005000 0200000000000857   
0601GEH2N       20230101001225005000005000 0200000000000864   
0601GEH2N       20230101001230005000005000 0200000000000871   
0601GEH2N       20230101001235005000005000 0200000000000878   
0601GEH2N       20230101001240005000005000 0200000000000886   
0601GEH2N       20230101001245005000005000 0200000000000893   
0601GEH2N       20230101001250005000005000 0200000000000900   
0601GEH2N       20230101001255005000005000 0200000000000908   
0601GEH2N       20230101001260005000005000 0200000000000916   
0601GEH2N       20230101001265005000005000 0200000000000923   
0601GEH2N       20230101001270005000005000 0200000000000931   
0601GEH2N       20230101001275005000005000 0200000000000939   
0601GEH2N       20230101001280005000005000 0200000000000946   
0601GEH2N       20230101001285005000005000 0200000000000953   
0601GEH2N       20230101001290005000005000 0200000000000960   
0601GEH2N       20230101001295005000005000 0200000000000968   
0601GEH2N       20230101001300005000005000 0200000000000975   
0601GEH2N       20230101001305005000005000 0200000000000982   
0601GEH2N       20230101001310005000005000 0200000000000990   
0601GEH2N       20230101001315005000005000 0200000000000997   
0601GEH2N       20230101001320005000005000 0200000000001003   
0601GEH2N       20230101001325005000005000 0200000000001011   
0601GEH2N       20230101001330005000005000 0200000000001017   
0601GEH2N       20230101001335005000005000 0200000000001024   
0601GEH2N       20230101001340005000005000 0200000000001031   
0601GEH2N       20230101001345005000005000 0200000000001038   
0601GEH2N       20230101001350005000005000 0200000000001045   
0601GEH2N       20230101001355005000005000 0200000000001051   
0601GEH2N       20230101001360005000005000 0200000000001058   
0601GEH2N       20230101001365005000005000 0200000000001065   
0601GEH2N       20230101001370005000005000 0200000000001072   
0601GEH2N       20230101001375005000005000 0200000000001079   
0601GEH2N       20230101001380005000005000 0200000000001085   
0601GEH2N       20230101001385005000005000 0200000000001092   
0601GEH2N       20230101001390005000005000 0200000000001099   
0601GEH2N       20230101001395005000005000 0200000000001105   
0601GEH2N       20230101001400005000005000 0200000000001112   
0601GEH2N       20230101001405005000005000 0200000000001119   
0601GEH2N       20230101001410005000005000 0200000000001125   
0601GEH2N       20230101001415005000005000 0200000000001131   
