00GL               20231116                                                                                   
0601GLC8Y       20240101002785100000005000 0800000104001646   
0601GLC8Y       20240101002790100000005000 0800000104001648   
0601GLC8Y       20240101002795100000005000 0800000104001651   
0601GLC8Y       20240101002800100000005000 0800000104001654   
0601GLC8Y       20240101002805100000005000 0800000104001656   
0601GLC8Y       20240101002810100000005000 0800000104001658   
0601GLC8Y       20240101002815100000005000 0800000104001661   
0601GLC8Y       20240101002820100000005000 0800000104001663   
0601GLC8Y       20240101002825100000005000 0800000104001666   
0601GLC8Y       20240101002830100000005000 0800000104001668   
0601GLC8Y       20240101002835100000005000 0800000104001670   
0601GLC8Y       20240101002840100000005000 0800000104001673   
0601GLC8Y       20240101002845100000005000 0800000104001676   
0601GLC8Y       20240101002850100000005000 0800000104001678   
0601GLC8Y       20240101002855100000005000 0800000104001680   
0601GLC8Y       20240101002860100000005000 0800000104001683   
0601GLC8Y       20240101002865100000005000 0800000104001685   
0601GLC8Y       20240101002870100000005000 0800000104001687   
0601GLC8Y       20240101002875100000005000 0800000104001690   
0601GLC8Y       20240101002880100000005000 0800000104001692   
0601GLC8Y       20240101002885100000005000 0800000104001695   
0601GLC8Y       20240101002890100000005000 0800000104001697   
0601GLC8Y       20240101002895100000005000 0800000104001699   
0601GLC8Y       20240101002900100000005000 0800000104001702   
0601GLC8Y       20240101002905100000005000 0800000104001704   
0601GLC8Y       20240101002910100000005000 0800000104001707   
0601GLC8Y       20240101002915100000005000 0800000104001709   
0601GLC8Y       20240101002920100000005000 0800000104001711   
0601GLC8Y       20240101002925100000005000 0800000104001713   
0601GLC8Y       20240101002930100000005000 0800000104001716   
0601GLC8Y       20240101002935100000005000 0800000104001718   
0601GLC8Y       20240101002940100000005000 0800000104001721   
0601GLC8Y       20240101002945100000005000 0800000104001723   
0601GLC8Y       20240101002950100000005000 0800000104001725   
0601GLC8Y       20240101002955100000005000 0800000104001727   
0601GLC8Y       20240101002960100000005000 0800000104001730   
0601GLC8Y       20240101002965100000005000 0800000104001732   
0601GLC8Y       20240101002970100000005000 0800000104001734   
0601GLC8Y       20240101002975100000005000 0800000104001736   
0601GLC8Y       20240101002980100000005000 0800000104001738   
0601GLC8Y       20240101002985100000005000 0800000104001741   
0601GLC8Y       20240101002990100000005000 0800000104001743   
0601GLC8Y       20240101002995100000005000 0800000104001745   
0601GLC8Y       20240101003000100000500000 0800000104001849   
0601GLC8Y       20240101003500100000500000 0800000104002016   
0601GLC8Y       20240101004000100000500000 0800000104002145   
0601GLC8Y       20240101004500100000500000 0800000104002260   
0601GLC8Y       20240101005000100000500000 0800000104002359   
0601GLC8Y       20240101005500100000500000 0800000104002441   
0601GLC8Y       20240101006000100000500000 0800000104002510   
0601GLC8Y       20240101006500100000500000 0800000104002570   
0601GLC8Y       20240101007000100000500000 0800000104002634   
0601GLC8Y       20240101007500100000500000 0800000104002687   
0601GLC8Y       20240101008000100000500000 0800000104002712   
0601GLC8Y       20240101008500100000500000 0800000104002735   
0601GLC8Y       20240101009000100000500000 0800000104002752   
0601GLC8Y       20240101009500100000500000 0800000104002764   
0601GLC9Y       20240101000000100000120000 0900000104000000   
0601GLC9Y       20240101000120100000005000 0900000104000000   
0601GLC9Y       20240101000125100000005000 0900000104000000   
0601GLC9Y       20240101000130100000005000 0900000104000000   
0601GLC9Y       20240101000135100000005000 0900000104000000   
0601GLC9Y       20240101000140100000005000 0900000104000000   
0601GLC9Y       20240101000145100000005000 0900000104000000   
0601GLC9Y       20240101000150100000005000 0900000104000000   
0601GLC9Y       20240101000155100000005000 0900000104000000   
0601GLC9Y       20240101000160100000005000 0900000104000000   
0601GLC9Y       20240101000165100000005000 0900000104000000   
0601GLC9Y       20240101000170100000005000 0900000104000000   
0601GLC9Y       20240101000175100000005000 0900000104000000   
0601GLC9Y       20240101000180100000005000 0900000104000000   
0601GLC9Y       20240101000185100000005000 0900000104000000   
0601GLC9Y       20240101000190100000005000 0900000104000000   
0601GLC9Y       20240101000195100000005000 0900000104000000   
0601GLC9Y       20240101000200100000005000 0900000104000000   
0601GLC9Y       20240101000205100000005000 0900000104000000   
0601GLC9Y       20240101000210100000005000 0900000104000000   
0601GLC9Y       20240101000215100000005000 0900000104000000   
0601GLC9Y       20240101000220100000005000 0900000104000000   
0601GLC9Y       20240101000225100000005000 0900000104000000   
0601GLC9Y       20240101000230100000005000 0900000104000000   
0601GLC9Y       20240101000235100000005000 0900000104000000   
0601GLC9Y       20240101000240100000005000 0900000104000000   
0601GLC9Y       20240101000245100000005000 0900000104000000   
0601GLC9Y       20240101000250100000005000 0900000104000000   
0601GLC9Y       20240101000255100000005000 0900000104000000   
0601GLC9Y       20240101000260100000005000 0900000104000000   
0601GLC9Y       20240101000265100000005000 0900000104000000   
0601GLC9Y       20240101000270100000005000 0900000104000000   
0601GLC9Y       20240101000275100000005000 0900000104000000   
0601GLC9Y       20240101000280100000005000 0900000104000000   
0601GLC9Y       20240101000285100000005000 0900000104000000   
0601GLC9Y       20240101000290100000005000 0900000104000000   
0601GLC9Y       20240101000295100000005000 0900000104000000   
0601GLC9Y       20240101000300100000005000 0900000104000000   
0601GLC9Y       20240101000305100000005000 0900000104000000   
0601GLC9Y       20240101000310100000005000 0900000104000000   
0601GLC9Y       20240101000315100000005000 0900000104000000   
0601GLC9Y       20240101000320100000005000 0900000104000000   
0601GLC9Y       20240101000325100000005000 0900000104000000   
0601GLC9Y       20240101000330100000005000 0900000104000000   
0601GLC9Y       20240101000335100000005000 0900000104000000   
0601GLC9Y       20240101000340100000005000 0900000104000000   
0601GLC9Y       20240101000345100000005000 0900000104000000   
0601GLC9Y       20240101000350100000005000 0900000104000000   
0601GLC9Y       20240101000355100000005000 0900000104000000   
0601GLC9Y       20240101000360100000005000 0900000104000000   
0601GLC9Y       20240101000365100000005000 0900000104000000   
0601GLC9Y       20240101000370100000005000 0900000104000000   
0601GLC9Y       20240101000375100000005000 0900000104000000   
0601GLC9Y       20240101000380100000005000 0900000104000000   
0601GLC9Y       20240101000385100000005000 0900000104000000   
0601GLC9Y       20240101000390100000005000 0900000104000000   
0601GLC9Y       20240101000395100000005000 0900000104000000   
0601GLC9Y       20240101000400100000005000 0900000104000000   
0601GLC9Y       20240101000405100000005000 0900000104000000   
0601GLC9Y       20240101000410100000005000 0900000104000000   
0601GLC9Y       20240101000415100000005000 0900000104000000   
0601GLC9Y       20240101000420100000005000 0900000104000000   
0601GLC9Y       20240101000425100000005000 0900000104000000   
0601GLC9Y       20240101000430100000005000 0900000104000000   
0601GLC9Y       20240101000435100000005000 0900000104000000   
0601GLC9Y       20240101000440100000005000 0900000104000000   
0601GLC9Y       20240101000445100000005000 0900000104000000   
0601GLC9Y       20240101000450100000005000 0900000104000000   
0601GLC9Y       20240101000455100000005000 0900000104000000   
0601GLC9Y       20240101000460100000005000 0900000104000000   
0601GLC9Y       20240101000465100000005000 0900000104000000   
0601GLC9Y       20240101000470100000005000 0900000104000000   
0601GLC9Y       20240101000475100000005000 0900000104000000   
0601GLC9Y       20240101000480100000005000 0900000104000000   
0601GLC9Y       20240101000485100000005000 0900000104000000   
0601GLC9Y       20240101000490100000005000 0900000104000000   
0601GLC9Y       20240101000495100000005000 0900000104000000   
0601GLC9Y       20240101000500100000005000 0900000104000000   
0601GLC9Y       20240101000505100000005000 0900000104000000   
0601GLC9Y       20240101000510100000005000 0900000104000000   
0601GLC9Y       20240101000515100000005000 0900000104000000   
0601GLC9Y       20240101000520100000005000 0900000104000000   
0601GLC9Y       20240101000525100000005000 0900000104000000   
0601GLC9Y       20240101000530100000005000 0900000104000000   
0601GLC9Y       20240101000535100000005000 0900000104000000   
0601GLC9Y       20240101000540100000005000 0900000104000000   
0601GLC9Y       20240101000545100000005000 0900000104000000   
0601GLC9Y       20240101000550100000005000 0900000104000000   
0601GLC9Y       20240101000555100000005000 0900000104000000   
0601GLC9Y       20240101000560100000005000 0900000104000000   
0601GLC9Y       20240101000565100000005000 0900000104000000   
0601GLC9Y       20240101000570100000005000 0900000104000000   
0601GLC9Y       20240101000575100000005000 0900000104000000   
0601GLC9Y       20240101000580100000005000 0900000104000000   
0601GLC9Y       20240101000585100000005000 0900000104000000   
0601GLC9Y       20240101000590100000005000 0900000104000000   
0601GLC9Y       20240101000595100000005000 0900000104000000   
0601GLC9Y       20240101000600100000005000 0900000104000000   
0601GLC9Y       20240101000605100000005000 0900000104000000   
0601GLC9Y       20240101000610100000005000 0900000104000000   
0601GLC9Y       20240101000615100000005000 0900000104000000   
0601GLC9Y       20240101000620100000005000 0900000104000000   
0601GLC9Y       20240101000625100000005000 0900000104000000   
0601GLC9Y       20240101000630100000005000 0900000104000000   
0601GLC9Y       20240101000635100000005000 0900000104000000   
0601GLC9Y       20240101000640100000005000 0900000104000000   
0601GLC9Y       20240101000645100000005000 0900000104000000   
0601GLC9Y       20240101000650100000005000 0900000104000000   
0601GLC9Y       20240101000655100000005000 0900000104000000   
0601GLC9Y       20240101000660100000005000 0900000104000000   
0601GLC9Y       20240101000665100000005000 0900000104000000   
0601GLC9Y       20240101000670100000005000 0900000104000000   
0601GLC9Y       20240101000675100000005000 0900000104000000   
0601GLC9Y       20240101000680100000005000 0900000104000000   
0601GLC9Y       20240101000685100000005000 0900000104000000   
0601GLC9Y       20240101000690100000005000 0900000104000000   
0601GLC9Y       20240101000695100000005000 0900000104000000   
0601GLC9Y       20240101000700100000005000 0900000104000000   
0601GLC9Y       20240101000705100000005000 0900000104000000   
0601GLC9Y       20240101000710100000005000 0900000104000000   
0601GLC9Y       20240101000715100000005000 0900000104000000   
0601GLC9Y       20240101000720100000005000 0900000104000000   
0601GLC9Y       20240101000725100000005000 0900000104000000   
0601GLC9Y       20240101000730100000005000 0900000104000000   
0601GLC9Y       20240101000735100000005000 0900000104000000   
0601GLC9Y       20240101000740100000005000 0900000104000000   
0601GLC9Y       20240101000745100000005000 0900000104000000   
0601GLC9Y       20240101000750100000005000 0900000104000000   
0601GLC9Y       20240101000755100000005000 0900000104000000   
