00VD               20231221                                                                                   
0601VDH3N       20240101008850100000050000 0300000000003635   
0601VDH3N       20240101008900100000050000 0300000000003639   
0601VDH3N       20240101008950100000050000 0300000000003642   
0601VDH3N       20240101009000100000050000 0300000000003646   
0601VDH3N       20240101009050100000050000 0300000000003649   
0601VDH3N       20240101009100100000050000 0300000000003651   
0601VDH3N       20240101009150100000050000 0300000000003654   
0601VDH3N       20240101009200100000050000 0300000000003657   
0601VDH3N       20240101009250100000050000 0300000000003659   
0601VDH3N       20240101009300100000050000 0300000000003661   
0601VDH3N       20240101009350100000050000 0300000000003663   
0601VDH3N       20240101009400100000050000 0300000000003666   
0601VDH3N       20240101009450100000050000 0300000000003669   
0601VDH3N       20240101009500100000050000 0300000000003671   
0601VDH3N       20240101009550100000050000 0300000000003673   
0601VDH3N       20240101009600100000050000 0300000000003675   
0601VDH3N       20240101009650100000050000 0300000000003678   
0601VDH3N       20240101009700100000050000 0300000000003680   
0601VDH3N       20240101009750100000050000 0300000000003682   
0601VDH3N       20240101009800100000050000 0300000000003684   
0601VDH3N       20240101009850100000050000 0300000000003686   
0601VDH3N       20240101009900100000050000 0300000000003689   
0601VDH3N       20240101009950100000050000 0300000000003691   
0601VDH3N       20240101010000100040000000 0300000000003692   
0601VDH4N       20240101000000100000530000 0400000000000000   
0601VDH4N       20240101000530100000005000 0400000000000003   
0601VDH4N       20240101000535100000005000 0400000000000006   
0601VDH4N       20240101000540100000005000 0400000000000009   
0601VDH4N       20240101000545100000005000 0400000000000011   
0601VDH4N       20240101000550100000005000 0400000000000014   
0601VDH4N       20240101000555100000005000 0400000000000016   
0601VDH4N       20240101000560100000005000 0400000000000020   
0601VDH4N       20240101000565100000005000 0400000000000024   
0601VDH4N       20240101000570100000005000 0400000000000029   
0601VDH4N       20240101000575100000005000 0400000000000033   
0601VDH4N       20240101000580100000005000 0400000000000038   
0601VDH4N       20240101000585100000005000 0400000000000042   
0601VDH4N       20240101000590100000005000 0400000000000047   
0601VDH4N       20240101000595100000005000 0400000000000051   
0601VDH4N       20240101000600100000005000 0400000000000056   
0601VDH4N       20240101000605100000005000 0400000000000062   
0601VDH4N       20240101000610100000005000 0400000000000070   
0601VDH4N       20240101000615100000005000 0400000000000075   
0601VDH4N       20240101000620100000005000 0400000000000081   
0601VDH4N       20240101000625100000005000 0400000000000087   
0601VDH4N       20240101000630100000005000 0400000000000094   
0601VDH4N       20240101000635100000005000 0400000000000100   
0601VDH4N       20240101000640100000005000 0400000000000107   
0601VDH4N       20240101000645100000005000 0400000000000114   
0601VDH4N       20240101000650100000005000 0400000000000124   
0601VDH4N       20240101000655100000005000 0400000000000130   
0601VDH4N       20240101000660100000005000 0400000000000138   
0601VDH4N       20240101000665100000005000 0400000000000144   
0601VDH4N       20240101000670100000005000 0400000000000153   
0601VDH4N       20240101000675100000005000 0400000000000159   
0601VDH4N       20240101000680100000005000 0400000000000166   
0601VDH4N       20240101000685100000005000 0400000000000172   
0601VDH4N       20240101000690100000005000 0400000000000180   
0601VDH4N       20240101000695100000005000 0400000000000186   
0601VDH4N       20240101000700100000005000 0400000000000193   
0601VDH4N       20240101000705100000005000 0400000000000201   
0601VDH4N       20240101000710100000005000 0400000000000209   
0601VDH4N       20240101000715100000005000 0400000000000216   
0601VDH4N       20240101000720100000005000 0400000000000226   
0601VDH4N       20240101000725100000005000 0400000000000233   
0601VDH4N       20240101000730100000005000 0400000000000241   
0601VDH4N       20240101000735100000005000 0400000000000248   
0601VDH4N       20240101000740100000005000 0400000000000257   
0601VDH4N       20240101000745100000005000 0400000000000264   
0601VDH4N       20240101000750100000005000 0400000000000271   
0601VDH4N       20240101000755100000005000 0400000000000278   
0601VDH4N       20240101000760100000005000 0400000000000287   
0601VDH4N       20240101000765100000005000 0400000000000293   
0601VDH4N       20240101000770100000005000 0400000000000300   
0601VDH4N       20240101000775100000005000 0400000000000306   
0601VDH4N       20240101000780100000005000 0400000000000315   
0601VDH4N       20240101000785100000005000 0400000000000326   
0601VDH4N       20240101000790100000005000 0400000000000333   
0601VDH4N       20240101000795100000005000 0400000000000341   
0601VDH4N       20240101000800100000005000 0400000000000349   
0601VDH4N       20240101000805100000005000 0400000000000359   
0601VDH4N       20240101000810100000005000 0400000000000366   
0601VDH4N       20240101000815100000005000 0400000000000374   
0601VDH4N       20240101000820100000005000 0400000000000381   
0601VDH4N       20240101000825100000005000 0400000000000390   
0601VDH4N       20240101000830100000005000 0400000000000397   
0601VDH4N       20240101000835100000005000 0400000000000404   
0601VDH4N       20240101000840100000005000 0400000000000411   
0601VDH4N       20240101000845100000005000 0400000000000420   
0601VDH4N       20240101000850100000005000 0400000000000426   
0601VDH4N       20240101000855100000005000 0400000000000435   
0601VDH4N       20240101000860100000005000 0400000000000443   
0601VDH4N       20240101000865100000005000 0400000000000453   
0601VDH4N       20240101000870100000005000 0400000000000461   
0601VDH4N       20240101000875100000005000 0400000000000469   
0601VDH4N       20240101000880100000005000 0400000000000479   
0601VDH4N       20240101000885100000005000 0400000000000487   
0601VDH4N       20240101000890100000005000 0400000000000494   
0601VDH4N       20240101000895100000005000 0400000000000504   
0601VDH4N       20240101000900100000005000 0400000000000511   
0601VDH4N       20240101000905100000005000 0400000000000519   
0601VDH4N       20240101000910100000005000 0400000000000526   
0601VDH4N       20240101000915100000005000 0400000000000535   
0601VDH4N       20240101000920100000005000 0400000000000542   
0601VDH4N       20240101000925100000005000 0400000000000549   
0601VDH4N       20240101000930100000005000 0400000000000556   
0601VDH4N       20240101000935100000005000 0400000000000565   
0601VDH4N       20240101000940100000005000 0400000000000571   
0601VDH4N       20240101000945100000005000 0400000000000578   
0601VDH4N       20240101000950100000005000 0400000000000585   
0601VDH4N       20240101000955100000005000 0400000000000593   
0601VDH4N       20240101000960100000005000 0400000000000599   
0601VDH4N       20240101000965100000005000 0400000000000606   
0601VDH4N       20240101000970100000005000 0400000000000612   
0601VDH4N       20240101000975100000005000 0400000000000621   
0601VDH4N       20240101000980100000005000 0400000000000627   
0601VDH4N       20240101000985100000005000 0400000000000633   
0601VDH4N       20240101000990100000005000 0400000000000640   
0601VDH4N       20240101000995100000005000 0400000000000647   
0601VDH4N       20240101001000100000005000 0400000000000653   
0601VDH4N       20240101001005100000005000 0400000000000660   
0601VDH4N       20240101001010100000005000 0400000000000666   
0601VDH4N       20240101001015100000005000 0400000000000672   
0601VDH4N       20240101001020100000005000 0400000000000678   
0601VDH4N       20240101001025100000005000 0400000000000685   
0601VDH4N       20240101001030100000005000 0400000000000691   
0601VDH4N       20240101001035100000005000 0400000000000697   
0601VDH4N       20240101001040100000005000 0400000000000703   
0601VDH4N       20240101001045100000005000 0400000000000712   
0601VDH4N       20240101001050100000005000 0400000000000718   
0601VDH4N       20240101001055100000005000 0400000000000725   
0601VDH4N       20240101001060100000005000 0400000000000731   
0601VDH4N       20240101001065100000005000 0400000000000740   
0601VDH4N       20240101001070100000005000 0400000000000746   
0601VDH4N       20240101001075100000005000 0400000000000753   
0601VDH4N       20240101001080100000005000 0400000000000759   
0601VDH4N       20240101001085100000005000 0400000000000767   
0601VDH4N       20240101001090100000005000 0400000000000773   
0601VDH4N       20240101001095100000005000 0400000000000782   
0601VDH4N       20240101001100100000005000 0400000000000788   
0601VDH4N       20240101001105100000005000 0400000000000794   
0601VDH4N       20240101001110100000005000 0400000000000802   
0601VDH4N       20240101001115100000005000 0400000000000807   
0601VDH4N       20240101001120100000005000 0400000000000814   
0601VDH4N       20240101001125100000005000 0400000000000819   
0601VDH4N       20240101001130100000005000 0400000000000827   
0601VDH4N       20240101001135100000005000 0400000000000835   
0601VDH4N       20240101001140100000005000 0400000000000840   
0601VDH4N       20240101001145100000005000 0400000000000846   
0601VDH4N       20240101001150100000005000 0400000000000852   
0601VDH4N       20240101001155100000005000 0400000000000857   
0601VDH4N       20240101001160100000005000 0400000000000861   
0601VDH4N       20240101001165100000005000 0400000000000866   
0601VDH4N       20240101001170100000005000 0400000000000870   
0601VDH4N       20240101001175100000005000 0400000000000874   
0601VDH4N       20240101001180100000005000 0400000000000878   
0601VDH4N       20240101001185100000005000 0400000000000883   
0601VDH4N       20240101001190100000005000 0400000000000888   
0601VDH4N       20240101001195100000005000 0400000000000891   
0601VDH4N       20240101001200100000005000 0400000000000895   
0601VDH4N       20240101001205100000005000 0400000000000899   
0601VDH4N       20240101001210100000005000 0400000000000904   
0601VDH4N       20240101001215100000005000 0400000000000908   
0601VDH4N       20240101001220100000005000 0400000000000912   
0601VDH4N       20240101001225100000005000 0400000000000915   
0601VDH4N       20240101001230100000005000 0400000000000920   
0601VDH4N       20240101001235100000005000 0400000000000924   
